arxiv_id,predicted_type,reasoning
2510.10193,regular,"This paper presents a novel risk-constrained sampling method for large language models, outlining its design and evaluation. It does not primarily review existing research."
2012.12634,review,"The paper provides an overview of FPGA deep learning acceleration based on convolutional neural networks, summarizing existing technologies and highlighting areas for improvement."
2412.052,regular,"This paper presents a study evaluating the performance of LLMs for a specific application, not a general review of existing research."
2511.11029,regular,"The paper presents a new method for breaking symmetries in abstract structures, not a review of existing literature."
2011.04797,regular,"The paper presents a novel social recommendation system, outlining its architecture and experimental results."
2004.00963,regular,"The paper presents a new algorithm for a specific problem, not a review of existing research."
2411.02035,regular,"This paper presents a novel SAT-based method for solving TOHTN problems, not a review or survey of existing research."
2512.04408,regular,"This paper presents a new framework for converting AI policies into executable rules, outlining its design, evaluation, and results. It is not a review of existing literature."
2505.01305,regular,"This paper presents a novel method for detecting patient deterioration, not a review of existing research."
2101.02648,regular,"This paper presents a novel argument scheme-based approach for explaining AI planning, not a review of existing work."
2508.03117,regular,"This paper presents a novel framework for training LLM agents for optimization modeling, outlining a new method and experimental results."
2509.06463,regular,"This paper presents a novel method for accelerating the scaling of LLM fine-tuning, which is an original research contribution."
2405.06915,regular,"This paper presents a novel framework for developing creative capabilities in generative AI, outlining a research approach and experimental design, not a review of existing literature."
2510.10633,regular,"This paper presents a novel multi-agent reinforcement learning framework for text-to-image generation, outlining a new method and experimental results."
2506.00782,regular,"This paper presents a novel approach for automated red teaming of LLMs, outlining a new training framework and experimental results."
2002.08103,regular,"The paper presents a novel rule-based method for matching n-ary tuples in a knowledge base, focusing on a specific domain (pharmacogenomics). It does not primarily review or synthesize existing research."
2410.16983,regular,"This paper presents original research on order sensitivity in multimodal LLMs, including experiments and a new metric."
2410.12509,regular,"The paper presents a new benchmark for evaluating large language models' defeasible reasoning capabilities, which is an original research contribution."
2509.25973,regular,"This paper presents a novel unlearning framework, not a review or survey of existing research."
2305.10783,regular,"The paper presents a new crowd-sourcing tool, dataset, and baselines for grounded language instructions, which are original contributions."
2205.07635,review,"The paper presents a conceptual framework for understanding information and proof, but does not present original research or empirical results."
2010.05418,review,The paper reviews key dilemmas and paradoxes from decision theory literature to support the 'Achilles Heel' hypothesis regarding potential weaknesses in superintelligent systems.
2406.19626,regular,"The paper presents a novel method for learning a safety cost function in reinforcement learning, not a review of existing research."
2104.10845,regular,"This paper presents a new method for optimizing neural fictitious self-play, which is an original research paper."
2407.1582,regular,"This paper presents original research investigating the impact of discount factor on planning under partial observability, not a review of existing literature."
2210.01766,regular,"The paper presents a novel method for risk-aware intelligent intersections, focusing on a new algorithm and its implementation."
2208.07622,regular,"This paper presents a novel framework for knowledge graph completion, proposing a contrastive learning approach with graph context modeling."
2311.11802,regular,"The paper describes a new route planner designed to be age-friendly, presenting a novel approach rather than reviewing existing research."
2109.07827,regular,"The paper presents a novel method for addressing uncertainty in reinforcement learning, not a review of existing research."
2505.10188,review,"The paper presents a user study evaluating different types of explanations in AI-generated diagnostic decision support, summarizing the findings and contributing to the understanding of effective explanations."
2308.02835,regular,"This paper presents a new methodology for generating tasks in a physics-simulating environment, not a review of existing research."
2306.15796,regular,"This paper presents a novel method for multimodal sentiment analysis, not a review or survey of existing work."
2410.18718,regular,"This paper presents a novel method for predicting missing values in time-varying graph signals using LLMs, not a review of existing research."
2311.06175,review,"The paper provides an overview of fairness testing methods, particularly focusing on search-based testing, making it a review paper."
2504.15552,regular,"The paper presents a novel multi-agent framework for opera script generation, outlining its architecture, functionality, and experimental results."
2310.07478,regular,"This paper presents a novel framework for multimodal graph learning, proposing a new method for augmenting text generation with multimodal neighbor contexts. It outlines research questions and conducts experiments to evaluate the proposed framework."
2412.00881,regular,"This paper presents a novel method for knowledge graph embedding unlearning, not a review or survey of existing work."
2010.14194,regular,"This paper presents a novel deep reinforcement learning model for learning asset-specific trading rules, not a review of existing research."
2406.14273,regular,"This paper presents a case study exploring the impact of AI on job perception, not a review of existing literature."
2211.00486,regular,"The paper proposes a new algorithm for constructing a causal DAG atlas from a library of books or videos/movies, presenting a novel approach rather than reviewing existing methods."
2312.08827,regular,"The paper presents a discussion of the applications of AI in human geography, outlining its potential and contributions, rather than providing a comprehensive review of existing literature."
2510.15317,regular,"This paper presents a novel method for enhancing multimodal data quality, outlining a pipeline and experimental results."
2003.06347,regular,"This paper presents a new method for estimating the number of people in a smart home environment, not a review of existing work."
2510.14253,regular,"This paper presents original research on a new framework for self-learning agents in search environments, including experimental results and a proposed methodology."
2012.0319,regular,"The paper presents a new system for safety management, not a review of existing research."
2509.22391,regular,"This paper presents a new benchmark for evaluating the epistemic competence of LLM search agents, focusing on reasoning steps, evidence grounding, and search adaptation. This is an original research paper."
2202.02519,regular,"The paper presents a novel learning paradigm for sequential recommendation, introducing a new method called Intent Contrastive Learning (ICL)."
2004.01223,regular,"This paper presents a new algorithm for reinforcement learning, not a review of existing research."
2406.12147,review,"This paper presents a position paper on metacognitive AI, introducing a framework and discussing its potential in the context of neurosymbolic AI."
2404.02611,regular,"The paper presents a novel regularization method called X-SHIELD for improving model explainability and performance, not a review of existing research."
2509.184,regular,"The paper presents a new model and benchmark for HTS code classification, not a review or survey of existing research."
2505.24785,regular,"This paper presents a new benchmark for evaluating AI agents' ability to conduct research experiments, not a review of existing research."
2410.17173,regular,"The paper presents a new method for protein inverse folding, not a review of existing research."
2509.07894,regular,"This paper presents a new benchmark for evaluating the performance of LLMs in physics, focusing on a specific competition. It does not review existing research or present a position on the field."
2306.17766,regular,"This paper presents a new learning environment and demonstrates its use in comparing human and RL learning performance, which is an original research effort."
2311.10104,regular,"The paper presents a new framework for defining and analyzing cognition mechanisms, proposing a mathematical model and specific instances. It is not a review of existing literature."
2411.08728,regular,"The paper presents a new large language model called Polymetis for materials science research, outlining its development and application, not a review of existing literature."
2209.10319,regular,"The paper presents a new approach to controller synthesis for timeline-based games, which is an original research contribution."
2504.15829,regular,"The paper presents a study on the application of generative AI in research data processing, presenting new findings and lessons learned."
2510.01544,regular,"This paper presents a novel reinforcement learning algorithm for reasoning in diffusion language models, not a review of existing research."
2506.12245,review,"The paper reviews the changing relationship between humans and AI, discussing the potential benefits and risks of AI-first systems, and outlines the necessary changes for responsible adoption."
2508.10777,regular,"This paper presents original research findings on the limitations of large language models in clinical natural language inference, including a new benchmark and evaluation framework."
2505.07005,review,"The paper systematically reviews advancements and trends in explainable AI, summarizing existing research and identifying new directions."
2510.2763,regular,"This paper presents a new sampling framework for training LLMs, not a review of existing research."
2504.03277,review,"The paper reviews existing methods for graph coloring, including Monte Carlo search, and compares them to existing approaches."
2312.12341,regular,"This paper presents a new algorithm for model counting in Pseudo-Boolean formulas, not a review of existing work."
2209.0141,review,"The paper presents a position paper on the regulation of AI, advocating for a closed-loop view based on civil rights legislation and equal treatment/impact across repeated interactions."
2002.05461,regular,"The paper presents a new concept of Archimedean choice in Banach spaces and explores its applications in various contexts, including choice between horse lottery options. This is original research, not a review of existing literature."
2409.01815,regular,"This paper presents a novel reinforcement learning approach for routing technicians in a dynamic environment, focusing on a new method and its evaluation."
2304.14115,regular,"This paper presents a new algorithm for inferring preferences in multi-objective reinforcement learning, not a review of existing work."
2510.00415,regular,"The paper presents a new framework for creating agent benchmarks, not a review of existing research."
2404.02872,regular,"The paper presents a novel approach for integrating explanations into LTL specification learning, not a review of existing research."
2509.12643,regular,"This paper presents a novel method for solving nonlinear combinatorial optimization problems, not a review or survey of existing research."
2511.20468,regular,"This paper presents a novel framework called DRAFT-RL for multi-agent reasoning with LLMs, outlining its architecture, training process, and evaluation on specific tasks."
2407.19994,regular,"The paper describes the implementation of a new agent-based advanced RAG system, presenting a novel approach and experimental results."
2505.02322,regular,"This paper presents a novel planning paradigm called HyperTree Planning, introducing a new method and framework for enhancing LLM reasoning."
2510.04978,review,"The paper provides a comprehensive overview of physical AI, reviewing existing research and outlining future directions."
2407.21178,regular,"The paper presents a new algorithm and framework for deduction games, not a review or survey of existing work."
2110.01322,review,"The paper reviews and compares different explanation approaches for Bayesian networks, focusing on human understanding."
2406.03292,regular,"This paper presents a new method for evaluating AI fairness in credit scoring using the BRIO tool, which is an original research contribution."
2209.11591,regular,"This paper presents a novel method for informative planning with high-dimensional non-parametric beliefs, outlining a new approach and demonstrating its effectiveness through simulations."
2202.09606,regular,"This paper presents a new method for generating harder negative samples in knowledge graph embedding, not a review of existing research."
2509.00971,regular,"This paper presents a novel reasoning layer called CoreThink, introduces its architecture and performance on various benchmarks, and details its application in different tasks. It is not a review of existing research."
2411.11057,regular,"This paper presents original research on a multi-agent game, exploring reinforcement learning methods and their limitations."
2306.01772,review,"The paper reviews the potential of AI and digital twins for health and well-being in low-resource African settings, exploring emerging trends and proposing an architecture for an augmented AI system."
2512.07094,regular,"This paper presents a new runtime system called VIGIL, which is an original research paper describing a novel approach to self-healing agents."
2410.07358,review,The paper reviews the challenges of model portability in educational data mining and proposes a new approach using ontologies to improve it. It presents a comparison of results with and without the ontology.
2512.00344,regular,"This paper presents a novel framework for affective reinforcement learning, introducing a new model and evaluation suite. It does not primarily review existing research."
2510.08521,regular,"The paper presents a new multi-agent framework called FlowSearch, outlining its functionality and demonstrating its effectiveness on benchmarks. It does not primarily review existing research."
2309.09864,regular,"The paper presents a novel hierarchical active inference model for navigation, not a review of existing research."
2503.23326,regular,"This paper presents an investigation into the behavior of MCTS agents, exploring potential explanations for their decision-making. It focuses on a specific application (3v3 checkers) and proposes a hybrid approach, making it original research."
2408.04068,regular,"The paper describes a novel framework for creating digital avatars and evaluating their performance, presenting original research and experimental results."
2511.20627,regular,"This paper presents a novel approach for ensuring safety-critical systems using AI, outlining a new method and system for requirements engineering and verification."
2207.03086,review,"The paper presents a survey of existing research on using word embeddings for social science applications, summarizing methods and highlighting limitations."
2305.15113,review,"The paper provides a review of the application of Reinforcement Learning with OPC UA, summarizing existing research and identifying key research topics."
2508.10486,regular,"This paper presents a novel system (SEQ-GPT) for spatial query using LLMs, not a review of existing research."
2510.05107,regular,"This paper presents a novel architecture for large language model agents and evaluates its performance on specific tasks, not a review of existing research."
2505.24597,regular,"This paper presents a novel framework for next location prediction, introducing a Mixture-of-Experts architecture with specialized modules for location semantics and personalized adaptation."
2506.06634,regular,"This paper presents a novel neural model for solving the Traveling Salesman Problem, not a review or survey of existing work."
2411.0837,regular,"This paper presents a novel predictive model for fault conditions in nuclear power plants, not a review of existing research."
2502.10705,regular,"This paper presents a novel framework for adapting collaborative perception models, outlining its architecture and experimental results."
2506.06367,regular,"This paper presents a novel model for temporal knowledge graph reasoning, not a review or survey of existing work."
2106.00266,regular,"This paper presents a novel method for identifying controlled effects in reinforcement learning, not a review of existing research."
2509.16656,regular,"The paper presents a new benchmark dataset and evaluation framework for multi-dimensional intelligence and numerical reasoning abilities in 3D environments, not a review of existing research."
2409.08641,regular,"The paper presents a new algorithm selector framework for JSP scheduling, not a review of existing research."
2204.06403,regular,"The paper presents a novel method for re-parameterization operations, not a review or survey of existing research."
2302.04528,regular,"This paper presents a novel method for improving the support of summary-explanations, which is an original research contribution."
2406.12288,regular,This paper presents original research investigating neuron activation in LLMs to explain their arithmetic reasoning capabilities.
2505.01953,regular,"The paper describes the development of a new training environment for reinforcement learning, not a review of existing research."
2507.14719,regular,"This paper presents a new platform and methodology for evaluating the safety of large language models, not a review of existing research."
2505.07178,review,"The paper reviews existing research on AI transparency and accountability, and proposes a precautionary approach for generative AI."
2304.05271,regular,"This paper presents a novel method for curriculum generation, not a review or survey of existing research."
2506.00886,regular,"This paper presents a new theoretical framework for agents, proposing a unified theory of tool-use decision-making. It does not review existing research in the field."
2307.09051,regular,"This paper presents a novel architecture and experimental results for a multi-agent reinforcement learning system, not a review of existing work."
2312.00746,regular,"This paper presents original research on using LLMs in a game, including a novel dataset and evaluation methods."
2506.02949,regular,"The paper presents a novel model for knowledge tracing, not a review of existing research."
2512.01222,regular,"This paper presents original research on a new method for decoding reasoning in language models, focusing on interpretability techniques."
2302.00484,review,"The paper provides a comprehensive overview of the application of Digital Twins in urban logistics, summarizing existing research and proposing a framework for their adaptation."
2503.15129,regular,"This paper presents a novel approach for improving text-to-code generation using reinforcement learning and human feedback, not a review of existing research."
2508.1471,regular,"The paper presents a novel data-driven approach for evaluating logic properties of Mealy machines, focusing on a specific application in automated lane-keeping systems. It does not primarily review existing research or present a position on a field."
2102.07246,regular,"The paper presents a new framework for responsibility management, not a review of existing research."
2503.00237,review,The paper reviews existing literature on agentic AI and proposes a systems-theoretic perspective for understanding and mitigating risks associated with it.
2306.03381,regular,"This paper presents a new dataset for research on motion sickness in virtual reality, not a review of existing literature."
2409.15114,regular,"The paper presents a new dataset and evaluates the performance of machine learning models for GNSS interference classification, characterization, and localization. It focuses on empirical results and model evaluation."
2507.20711,review,"The paper reviews existing solutions for fairness monitoring and enforcement in AI systems, particularly focusing on runtime properties and evolving environments."
2405.20421,regular,"The paper presents a new dataset and evaluation method for assessing the performance of large multimodal models in medical visual question answering, not a review of existing literature."
2107.01654,regular,"The paper presents a new method for computing explanations for knowledge compilation languages, not a review of existing work."
2503.11951,regular,"This paper presents a novel multi-agent architecture called SagaLLM, introducing a new system for LLM-based planning, not a review of existing research."
2507.05868,review,"The paper reviews cognitive psychology research and previous attempts to model human-like behavior in AI, then introduces CogniPlay as a work-in-progress model."
2505.01081,regular,"The paper presents a novel approach (MADIL) for program synthesis, details its methodology, and evaluates its performance on the ARC benchmark, making it an original research paper."
2012.06686,review,"The paper reviews the possibilities of AI agents knowing and possessing knowledge, drawing on virtue epistemology and future AI development."
2001.10828,regular,"The paper presents a new algorithm for arc-routing, not a review or survey of existing work."
2511.11275,regular,"This paper presents a new workflow for documenting AI decision processes, outlining a novel approach to full traceability, rather than reviewing existing literature."
2410.11756,regular,"This paper presents original research findings on the performance of generative AI models on a cognitive test, not a review of existing literature."
2301.11047,review,"The paper systematically reviews 98 studies on Green AI, providing an overview of the field's growth, research methods, and key findings."
2510.07297,regular,"This paper presents a new method for media content discovery using generative AI, not a review of existing research."
2302.09067,review,"The paper reviews and compares different methods for measuring causal confirmation, including Simpson's Paradox, Bayesian confirmation, and the proposed new measure Cc."
2108.05165,regular,"The paper presents an empirical comparison of different methods for solving a specific variant of the Stable Marriage problem, which is an original research effort."
2508.05776,review,The paper reviews the argument for symbolic systems in human cognition and proposes a new research agenda based on this argument.
2510.12201,review,"The paper systematically reviews 65 user studies evaluating XAI systems, providing an overview of their properties and evaluation metrics."
2401.06379,regular,"This paper presents a novel programming language and verification method for neuro-symbolic programs, not a review of existing research."
2107.04771,regular,"The paper presents a new method for predicting similar cases, not a review of existing research."
2302.10503,regular,"This paper presents a novel framework (RSM) for object dynamics modeling, not a review of existing research."
2101.0212,regular,"This paper describes the game logic of Ludii, a general game system, and provides a guide for game designers, indicating an original research focus."
2009.08644,regular,"This paper presents a new DRL library (RLzoo) and evaluates its effectiveness, not a review of existing DRL research."
2401.01836,regular,"This paper presents a novel neural ODE based method for controlling dynamical systems, not a review of existing research."
2411.07722,review,The paper reviews the challenges of multimodal knowledge conflicts in document understanding and proposes a method to mitigate them.
2506.00202,regular,"The paper presents research findings on the skills and knowledge needed for developers to succeed in an AI-driven environment, not a review of existing literature."
2510.18412,regular,"This paper presents a novel deep learning algorithm for optimizing glass bottle forming, not a review of existing research."
2308.05567,regular,"This paper presents a new interactive conversation visualization system called C5, outlining its features and evaluating its effectiveness through case studies and user studies."
2410.15821,regular,"This paper presents experimental results investigating the impact of fine-tuning on language model toxicity, not a review of existing literature."
2404.10731,review,"The paper aims to establish a consensus on the definition of AGI, which is a review of existing perspectives on the concept."
2301.01837,regular,"The paper presents a novel meta-learning algorithm for constructing interrogative agendas, which is an original research contribution."
2405.1997,regular,"The paper presents original research on citizens' counter-strategies to AI in law enforcement, not a review of existing literature."
2508.04389,regular,"This paper presents a novel reinforcement learning method for GUI visual grounding, not a review or survey of existing research."
2303.02664,regular,"This paper presents a formal model for concurrent planning and execution, proposing new algorithms and testing their performance on specific instances. It is not a review or survey of existing work."
2506.01804,review,"The paper analyzes and compares the A2A and MCP protocols, providing an integrated approach to their use in enhancing interoperability of LLM-based autonomous agents."
2007.02416,regular,"This paper presents a novel method for resolving partial order in event logs, which is an original research contribution."
2105.06268,review,The paper reviews arguments for and against algorithmic intelligence and presents a new approach to reinforcement learning that aims to avoid seeking arbitrary power.
2507.1577,regular,"This paper presents a novel framework for analyzing abnormal emergence in service ecosystems, outlining a new method and experimental validation."
2410.03161,regular,"This paper presents a novel method for enhancing visual grounding, not a review or survey of existing research."
2301.02983,regular,"This paper presents a new model and benchmark for logical reasoning tasks, focusing on zero-shot learning and type perception. It does not review existing research in this field."
2508.04576,regular,"This paper presents a new benchmark for evaluating the reliability of confidence scores produced by MLLM-based process judges, which is an original research contribution."
2204.06908,regular,"The paper presents a new algorithm for solving MOBO problems, not a review of existing research."
2409.13945,regular,"This paper presents a novel backdoor defense framework called PureDiffusion, introducing a new method for detecting and mitigating backdoor attacks in generative diffusion models."
2508.08147,regular,"This paper presents a novel LLM-assisted framework for power system optimization, outlining a new method and experimental results, not a review of existing research."
2010.02627,regular,"This paper presents a novel mechanism for norm identification, outlining a new approach to a specific problem, not a review of existing research."
2310.05751,review,"The paper provides a review of the ethics of AI and its applications in the US, summarizing existing research and discussing ethical principles."
2505.03547,regular,"This paper presents a novel approach for generating interactive fiction games using large language models, not a review of existing research."
2011.09006,review,The paper reviews and compares different knowledge representation and reasoning techniques related to explainable planning.
2512.06867,regular,"This paper presents original research investigating the impact of persona prompting on strategic reasoning in a game, not a review of existing literature."
2505.05106,regular,"The paper presents a new neuro-symbolic framework for sequence classification, not a review of existing work."
2201.09305,review,"The paper analyzes and compares two cognitive architectures, ACT-R and Soar, providing a detailed review of their structures and functionalities."
2312.05473,regular,"The paper presents a new musculoskeletal model and control algorithm for full-body human locomotion, not a review of existing research."
2409.15749,regular,"The paper describes a new method for automated assessment of answer sheets, presenting a novel approach to grading in STEM education."
2010.13033,regular,"This paper presents a novel algorithm for hierarchical planning, not a review of existing research."
2508.08127,regular,"This paper presents a novel unsupervised defense method for LLM-based multi-agent systems, outlining a new approach and experimental results."
2402.00901,regular,"The paper presents a philosophical argument about the limitations of current AI interpretability methods, not a review of existing research."
2209.05226,regular,"This paper presents a new hybrid system for customer service, outlining its design, theoretical framework, and experimental evaluation."
2509.25928,regular,"The paper presents a quantitative evaluation of a wearable device, not a review of existing research."
2408.00025,review,"The paper reviews the potential of AI in education, discusses the challenges of explainable AI, and highlights the need for fair and equitable AI solutions in education."
2501.06471,regular,"This paper presents a novel framework for LLM training and knowledge exchange, proposing technical solutions and a joint mining mechanism. It focuses on practical implementation and resource optimization, not a review of existing research."
2411.10084,regular,"This paper presents a novel method for neuron importance assessment in artificial neural networks, not a review of existing research."
2507.20804,regular,"This paper presents a novel method (MMGraphRAG) for multimodal RAG, outlining its architecture, training process, and experimental results."
2510.07551,regular,"This paper presents a new hybrid method for PII detection, not a review of existing methods."
2204.07471,regular,"This paper presents a new model for multi-objective optimization, not a review of existing research."
2502.1961,regular,"This paper presents a novel approach for program synthesis dialog agents, introducing a new benchmark and evaluating its performance through experiments."
2503.10075,regular,"The paper presents a novel search framework for multi-objective A* search, introducing a new method and experimental results."
2505.16667,regular,"This paper presents a new benchmark and dataset for evaluating human-LLM collaboration in competitive programming, which is an original research contribution."
2311.0549,regular,"This paper presents a novel algorithm and a new language for specifying problem decompositions in planning, not a review of existing work."
2511.04312,regular,"This paper presents a novel method for concept alignment, not a review of existing research."
2508.17825,regular,"This paper presents a new benchmark and evaluation framework for assessing biases in LLMs used in video games, which is an original research contribution."
2509.09292,regular,"The paper presents a new framework called LightAgent, outlining its functionalities and demonstrating its capabilities. It does not primarily review existing literature or present a position on a research area."
2301.124,regular,"The paper presents a novel hybrid retrieval-generation network called HeroNet, proposing a new method for conversational bots."
2009.06051,regular,"The paper presents a novel approach for ridesharing system optimization, not a review of existing research."
2108.06247,regular,"This paper presents a novel adversarial attack method, not a review or survey of existing work."
2312.06646,regular,"This paper presents a new framework for royalty attribution in music generative AI, proposing a method for calculating causal attribution of AI-generated music to its training data. It is not a review of existing literature."
2003.13633,regular,"The paper presents a novel bioinspired metaheuristic algorithm for optimization, not a review of existing research."
2212.08681,regular,"This paper presents a novel method for generating plans using LLMs, not a review of existing research."
2309.09404,regular,"This paper presents a novel system for team recommendation using open data, not a review of existing research."
2111.08486,regular,"This paper presents a novel approach for class expression learning, introducing a new family of neural class expression synthesizers. It does not review existing literature or present a position on research directions."
2205.11005,regular,"This paper presents a novel method for sparse training of large language models, not a review or survey of existing research."
2410.24024,regular,"This paper presents a new framework and benchmark for training and evaluating Android agents, not a review of existing research."
2506.20384,regular,"The paper presents a new model and dataset for grounding claims, not a review of existing research."
2408.06202,regular,"This paper presents a novel approach to state abstraction for strategy game AI, outlining a new method and empirical results."
2502.12532,regular,"This paper presents a new task, CityEQA, and a novel agent for it, focusing on the development and evaluation of the agent's performance. It does not primarily review existing research."
2208.10932,regular,"This paper presents a new formal account for handling uncertain probabilities in abstract argumentation, proposing a novel method and discussing its connections to existing research."
2508.00459,review,"The paper reviews the state-of-the-art in applying LLMs to mathematics, exploring different training domains and challenges in formal mathematics."
2511.12003,regular,"This paper presents a novel reinforcement learning framework for visual document retrieval-augmented generation (VD-RAG), introducing a new method and experimental results."
2210.08153,regular,"This paper presents a novel algorithm for policy reuse in Deep Reinforcement Learning, not a review of existing research."
2011.10307,regular,"The paper presents a new algorithm for minimizing flow time in a parallel machine scheduling problem, not a review of existing work."
2511.10952,regular,"This paper presents a novel approach to agent decision making in complex environments, outlining requirements for knowledge integration and decision-making processes. It does not primarily review existing literature."
2510.06674,regular,"This paper presents a new framework for improving an LLM-based customer support system through an agent-in-the-loop approach, outlining its implementation and demonstrating its effectiveness through empirical results."
2104.05314,review,"The paper provides a general overview of machine learning and deep learning, summarizing their fundamentals and applications."
2507.02977,regular,"This paper presents original research findings on the misaligned behavior of LLMs, exploring how they attempt to cheat despite restrictions."
2109.08621,regular,"This paper presents a data-driven method for selecting an off-policy estimator, which is an original research contribution."
2010.04974,regular,"This paper presents a new method for distilling knowledge from a deep neural network into a Takagi-Sugeno-Kang fuzzy inference system, which is original research."
2403.12308,regular,"This paper presents a new method for optimizing fuzzy systems, focusing on automatic differentiation, and provides a use case in FuzzyR. It is not a review or survey of existing research."
2504.05163,regular,"This paper presents a study evaluating the performance of KG-RAG methods under incomplete knowledge graphs, which is an original research contribution."
2109.01954,regular,"The paper presents experimental results and analyses of Deep Q Networks in a specific game environment, not a review of existing research."
2311.11237,regular,"The paper describes a new method for multi-modal sentiment analysis, presenting experimental results and comparisons."
2302.09425,regular,"This paper presents a novel AI approach for solving reasoning tasks, not a review or survey of existing research."
2511.0488,regular,"This paper presents a novel online learning framework for RAG systems, introducing a new method and evaluating its performance."
2204.12704,regular,"This paper presents a novel algorithm for identifying star-shaped patterns in graphs, not a review of existing work."
2109.03202,regular,"The paper presents empirical results comparing different MDP designs and their impact on agent performance, not a systematic review of existing literature."
2311.05851,regular,This paper presents original research on a cognitive architecture for model-model interaction in a specific task (tangram naming).
2512.0217,regular,"This paper presents a novel system for converting flowcharts to code, not a review or survey of existing work."
2511.0769,regular,"This paper presents a novel multi-agent framework for generating military training scenarios using LLMs, not a review of existing research."
2301.06845,regular,"This paper presents a new method for extending causal models with constraints, introducing a novel intervention operation and axiomatization. It is not a review of existing work."
2203.12802,regular,"The paper presents a new system for fault diagnosis based on cubic DUCG theory, not a review of existing research."
2402.09051,regular,"This paper presents a novel deep reinforcement learning system for geometric problem solving, not a review of existing research."
2001.09956,regular,"This paper presents a novel algorithm for teaching temporal logic formulas, not a review or survey of existing research."
2510.03771,regular,"This paper presents a novel framework for optimizing query rewriting in e-commerce, outlining its methodology and evaluating its performance. It is not a review or survey of existing research."
2410.06108,regular,"This paper presents a novel robotic platform and its evaluation, demonstrating original research in LLM-driven task planning and execution."
2412.16653,regular,"This paper presents a novel method for improving LLMs, not a review of existing research."
2009.07429,regular,"This paper presents a novel method for link prediction over a Job Title Benchmarking Graph, proposing a collective multi-view representation learning approach called Job2Vec."
2302.0115,regular,"This paper presents a novel method for semantic table interpretation, not a review or survey of existing work."
2407.08558,regular,"This paper presents a novel deep learning model for traffic flow estimation, not a review of existing research."
2403.06995,regular,"The paper presents a new mathematical formulation and optimization methods for the Capacitated Covering Salesman Problem, which is an original research paper."
2310.08008,regular,"This paper presents experimental results investigating the impact of adversarial and affable samples on BERT generalization, not a review of existing literature."
2412.11642,regular,"The paper provides an introduction to AI Planning concepts and techniques, presenting them as a lecture note, not a review of existing literature."
2410.19733,regular,"The paper presents a new framework (ReMe) for AI chatbot-based cognitive training, not a review of existing research."
2203.16289,regular,"The paper presents a novel deep reinforcement learning approach for inverter-based volt-var control, outlining its design, implementation, and evaluation."
2511.0071,regular,"The paper presents a new framework and training method for Vision-Language Models, not a review of existing research."
2102.12579,regular,"This paper presents a new method for improving circuit size, not a review of existing research."
2510.15716,regular,"This paper presents a novel method for optimizing preferences in reinforcement learning from human feedback, focusing on addressing limitations of existing approaches."
2505.19933,regular,"This paper presents a new framework for evaluating the physical safety of LLMs, introducing a novel methodology and benchmark. It is not a review of existing research."
2405.00843,regular,"The paper presents a philosophical inquiry and proposes methodologies for using LLMs to combat misinformation, which is an original research approach."
2412.00748,review,"The paper presents an overview of an info-computational framework for cognition, exploring its connection to morphology and its implications for various fields."
2310.11154,regular,"This paper presents a novel approach for causal discovery using a dynamic knowledge request mechanism, not a review of existing methods."
2412.03123,regular,"This paper presents a novel method for embedding a multi-bit text watermark using LLM-based paraphrasing, not a review or survey of existing work."
2411.04133,regular,"The paper presents a novel approach to rough set theory, introducing new models and demonstrating their effectiveness through experiments."
2009.10156,regular,"The paper presents a new approach for generating planning instances, not a review or survey of existing methods."
2004.07822,regular,"This paper presents a novel method for generating progressive explanations for planning tasks, focusing on the design and evaluation of a goal-based MDP model. It is not a review of existing work."
2409.16813,regular,"This paper presents a novel system for predicting paper acceptance based on LLM analysis of reviews, not a review of existing research."
2502.13743,regular,"The paper presents a new theoretical approach to combining probabilistic reasoning and predicative symbolic reasoning, not a review of existing research."
2005.03182,regular,"This paper proposes a new architecture for an AI agent with episodic memory, presenting a novel approach rather than reviewing existing work."
2510.13551,regular,"This paper presents a novel reinforcement learning paradigm called tandem training for language models, introducing a new method and experimental results."
2404.0056,regular,"This paper presents a theoretical study of length generalization in learning to reason, proposing a new approach and demonstrating its effectiveness on specific reasoning tasks."
2105.11308,regular,"The paper presents a new theory for the evolution of information systems, proposing axioms and discussing object typing and relatedness, which are not typical of review papers."
2510.04373,regular,"This paper presents a novel method for improving LLM agents, not a review or survey of existing research."
2306.01872,regular,"The paper presents a novel method for adapting text-to-video models, not a review of existing work."
2310.05876,review,"The paper reviews and discusses concerns about the potential dangers of advanced AI, focusing on the 'Property X' characteristics and proposing ways to mitigate these risks."
2009.14795,review,"The paper reviews the role of abduction in explanatory reasoning and its connection to explainable AI, offering a theoretical framework for understanding existing XAI efforts."
2204.05168,regular,"The paper presents a new sensing paradigm, not a review of existing literature."
2509.15635,regular,"This paper describes a novel method for microservice root cause analysis, presenting a new system architecture and experimental results."
2102.08029,regular,"This paper presents a novel method for incorporating domain knowledge into reinforcement learning, not a review of existing research."
2110.01776,regular,"The paper describes a new framework for modeling, presenting a novel approach to data and modeling, rather than reviewing existing research."
2508.21475,regular,"This paper presents a new multimodal browsing benchmark and evaluation framework, not a review of existing research."
2005.08954,regular,"This paper presents a new method for breaking symmetry, not a review of existing research."
2106.02498,review,"The paper reviews the need for fairness certification in AI and proposes a roadmap for achieving it, summarizing existing research and outlining future steps."
2406.11272,regular,"The paper describes the development of a new AI system, not a review of existing research."
